ID,Test1_Predict1,Test1_Predict2
213,3,3
214,3,3
215,3,3
216,3,3
217,3,3
218,3,3
219,3,3
220,3,3
221,3,3
222,3,3
223,3,3
224,3,3
225,3,3
226,3,3
227,3,3
228,3,3
229,3,3
230,3,3
231,3,3
232,3,3
233,3,3
234,3,3
235,3,3
236,3,3
237,3,3
238,3,3
239,3,3
240,3,3
241,3,3
242,3,3
243,3,3
244,3,3
245,3,3
246,3,3
247,3,3
248,3,3
249,3,3
250,3,3
251,3,3
252,3,3
253,3,3
254,3,3
255,3,3
256,3,3
257,3,3
258,3,3
259,3,3
260,3,3
261,3,3
262,3,3
263,3,3
264,3,3
265,3,3
266,3,3
267,3,3
268,3,3
269,3,3
270,3,3
271,3,3
272,3,3
273,3,3
274,3,3
275,3,3
276,3,3
277,3,3
278,3,3
279,3,3
280,3,3
281,3,3
282,3,3
283,3,3
284,3,3
285,3,3
286,3,3
287,3,3
288,3,3
289,3,3
290,3,3
291,3,3
292,3,3
293,3,3
294,3,3
295,3,3
296,3,3
297,3,3
298,3,3
299,3,3
300,3,3
301,3,3
302,3,3
303,3,3
304,3,3
305,3,3
306,3,3
307,3,3
308,3,3
309,3,3
310,3,3
311,3,3
312,3,3
313,3,3
314,3,3
315,3,3
316,3,3
317,3,3
318,3,3
319,3,3
320,3,3
321,3,3
322,3,3
323,3,3
324,3,3
325,3,3
326,3,3
327,3,3
328,3,3
329,3,3
330,3,3
331,3,3
332,3,3
333,3,3
334,3,3
335,3,3
336,3,3
337,3,3
338,3,3
339,3,3
340,3,3
341,3,3
342,3,3
343,3,3
344,3,3
345,3,3
346,3,3
347,3,3
348,3,3
349,3,3
350,3,3
351,1,3
352,3,3
353,3,3
354,1,1
355,6,3
356,3,3
357,3,3
358,3,3
359,2,2
360,2,2
361,3,3
362,2,3
363,3,3
364,3,3
365,3,3
366,4,3
367,2,2
368,3,3
369,3,3
370,3,3
371,3,3
372,3,3
373,3,3
374,3,3
375,2,3
376,4,3
377,3,3
378,3,3
379,3,3
380,2,4
381,3,3
382,3,3
383,8,8
384,3,3
385,3,3
386,3,3
387,3,3
388,2,3
389,3,3
390,2,2
391,3,3
392,3,3
393,3,3
394,3,3
395,3,3
396,3,3
397,3,3
398,3,3
399,3,3
400,3,3
401,3,3
402,3,3
403,3,3
404,2,2
405,2,2
406,2,3
407,3,3
408,2,4
409,3,3
410,4,4
411,3,3
412,2,3
413,3,3
414,3,3
415,3,3
416,3,3
417,3,3
418,3,3
419,3,3
420,3,3
421,3,3
422,3,3
423,3,3
424,2,4
425,3,3
426,3,3
427,3,3
428,3,3
429,3,3
430,3,3
431,3,3
432,3,3
433,3,3
434,3,3
435,3,3
436,3,3
437,3,3
438,8,4
439,3,3
440,3,3
441,3,3
442,3,3
443,3,3
444,2,2
445,2,2
446,3,3
447,3,3
448,3,3
449,3,3
450,3,3
451,3,3
452,3,3
453,3,3
454,3,3
455,3,3
456,3,3
457,3,3
458,4,4
459,3,3
460,3,3
461,3,3
462,3,3
463,3,3
464,3,3
465,3,3
466,3,3
467,3,3
468,3,3
469,3,3
470,3,3
471,3,3
472,3,3
473,3,3
474,3,3
475,3,3
476,3,3
477,3,3
478,3,3
479,3,3
480,2,2
481,3,3
482,3,3
483,3,3
484,3,3
485,3,3
486,3,3
487,3,3
488,3,3
489,3,3
490,3,3
491,3,3
492,3,3
493,3,3
494,3,3
495,3,3
496,3,3
497,3,3
498,3,3
499,3,3
500,3,3
501,3,3
502,3,3
503,3,3
504,3,3
505,3,3
506,3,3
507,3,3
508,3,3
509,3,3
510,3,3
511,3,3
512,3,3
513,3,3
514,3,3
515,3,3
516,3,3
517,3,3
518,3,3
519,3,3
520,3,3
521,3,3
522,3,3
523,3,3
524,3,3
525,3,3
526,2,3
527,3,3
528,2,2
529,3,3
530,3,3
531,3,3
532,3,3
533,3,3
534,3,3
535,3,3
536,3,3
537,3,3
538,2,3
539,3,3
540,3,3
541,3,3
542,3,3
543,3,3
544,3,3
545,3,3
546,3,3
547,3,3
548,3,3
549,3,3
550,3,3
551,3,3
552,3,3
553,3,3
554,2,2
555,3,3
556,3,3
557,3,3
558,3,3
559,3,3
560,3,3
561,3,3
562,2,3
563,3,3
564,3,3
565,3,3
566,3,3
567,3,3
568,3,3
569,3,3
570,3,3
571,3,3
572,3,3
573,3,3
574,3,3
575,3,3
576,3,3
577,3,3
578,3,3
579,3,3
580,3,3
581,3,3
582,3,3
583,3,3
584,3,3
585,3,3
586,3,3
587,3,3
588,3,3
589,3,3
590,3,3
591,3,3
592,3,3
593,3,3
594,3,3
595,3,3
596,3,3
597,3,3
598,3,3
599,3,3
600,3,3
601,3,3
602,3,3
603,3,3
604,3,3
605,2,3
606,3,3
607,3,3
608,3,3
609,3,3
610,3,3
611,3,3
612,3,3
613,3,3
614,3,3
615,3,3
616,3,3
617,3,3
618,3,3
619,3,3
620,3,3
621,3,3
622,3,3
623,3,3
624,2,2
625,3,3
626,3,3
627,3,3
628,3,3
629,3,3
630,3,3
631,3,3
632,3,3
633,3,3
634,3,3
635,3,3
636,3,3
637,3,3
638,3,3
639,3,3
640,3,3
641,3,3
642,3,3
643,3,3
644,3,3
645,3,3
646,3,3
647,3,3
648,3,3
649,3,3
650,3,3
651,3,3
652,3,3
653,3,3
654,3,3
655,3,3
656,3,3
657,3,3
658,3,3
659,3,3
660,3,3
661,3,3
662,3,3
663,3,3
664,3,3
665,3,3
666,3,3
667,3,3
668,3,3
669,3,3
670,3,3
671,3,3
672,3,3
673,3,3
674,3,3
675,3,3
676,3,3
677,3,3
678,3,3
679,3,3
680,3,3
681,3,3
682,3,3
683,3,3
684,3,3
685,3,3
686,3,3
687,3,3
688,3,3
689,3,3
690,3,3
691,3,3
692,3,3
693,3,3
694,3,3
695,3,3
696,3,3
697,3,3
698,3,3
699,3,3
700,3,3
701,3,3
702,3,3
703,3,3
704,3,3
705,3,3
706,3,3
707,3,3
708,3,3
709,3,3
710,3,3
711,3,3
712,3,3
713,3,3
714,3,3
715,3,3
716,3,3
717,3,3
718,3,3
719,3,3
720,3,3
721,3,3
722,3,3
723,3,3
724,3,3
725,3,3
726,3,3
727,3,3
728,3,3
729,3,3
730,2,3
731,3,3
732,3,3
733,3,3
734,3,3
735,3,3
736,3,3
737,3,3
738,3,3
739,3,3
740,3,3
741,3,3
742,3,3
743,3,3
744,3,3
745,3,3
746,3,3
747,3,3
748,3,3
749,3,3
750,3,3
751,3,3
752,3,3
753,3,3
754,3,3
755,3,3
756,3,3
757,3,3
758,3,3
759,2,3
760,3,3
761,3,3
762,3,3
763,3,3
764,3,3
765,3,3
766,3,3
767,3,3
768,3,3
769,3,3
770,3,3
771,3,3
772,3,3
773,3,3
774,3,3
775,3,3
776,3,3
777,3,3
778,3,3
779,3,3
780,3,3
781,3,3
782,3,3
783,3,3
784,3,3
785,3,3
786,3,3
787,3,3
788,3,3
789,3,3
790,3,3
791,3,3
792,3,3
793,3,3
794,3,3
795,3,3
796,3,3
797,3,3
798,3,3
799,3,3
800,3,3
801,3,3
802,3,3
803,3,3
804,3,3
805,2,2
806,3,3
807,3,3
808,3,3
809,3,3
810,3,3
811,3,3
812,2,3
813,3,3
814,3,3
815,2,2
816,3,3
817,3,3
818,3,3
819,3,3
820,3,3
821,3,3
822,3,3
823,3,3
824,3,3
825,3,3
826,3,3
827,3,3
828,3,3
829,3,3
830,3,3
831,3,3
832,3,3
833,3,3
834,3,3
835,2,2
836,3,3
837,3,3
838,3,3
839,3,3
840,3,3
841,3,3
842,4,4
843,3,3
844,3,3
845,3,3
846,3,3
847,3,3
848,3,3
849,3,3
850,3,3
851,3,3
852,3,3
853,3,3
854,3,3
855,3,3
856,3,3
857,3,3
858,3,3
859,3,3
860,3,3
861,3,3
862,3,3
863,3,3
864,3,3
865,3,3
866,2,3
867,3,3
868,3,3
869,3,3
870,3,3
871,3,3
872,3,3
873,3,3
874,3,3
875,3,3
876,3,3
877,3,3
878,2,4
879,2,3
880,2,3
881,3,3
882,3,3
883,3,3
884,2,2
885,3,3
886,3,3
887,3,3
888,3,3
889,2,2
890,3,3
891,3,3
892,3,3
893,3,3
894,3,3
895,3,3
896,3,3
897,3,3
898,3,3
899,3,3
900,3,3
901,3,3
902,3,3
903,2,3
904,3,3
905,3,3
906,3,3
907,3,3
908,3,3
909,3,3
910,3,3
911,3,3
912,3,3
913,3,3
914,3,3
915,3,3
916,3,3
917,2,2
918,3,3
919,3,3
920,3,3
921,4,4
922,2,2
923,3,3
924,3,3
925,3,3
926,3,3
927,3,3
928,3,3
929,3,3
930,3,3
931,6,4
932,3,3
933,2,2
934,2,3
935,4,4
936,3,3
937,3,3
938,3,3
939,3,3
940,3,3
941,3,3
942,8,8
943,3,3
944,3,3
945,3,3
946,3,3
947,3,3
948,3,3
949,3,3
950,3,3
951,3,3
952,3,3
953,3,3
954,3,3
955,3,3
956,3,3
957,3,3
958,4,4
959,3,3
960,3,3
961,3,3
962,3,3
963,3,3
964,3,3
965,3,3
966,3,3
967,3,3
968,3,3
969,3,3
970,3,3
971,3,3
972,3,3
973,3,3
974,3,3
975,3,3
976,3,3
977,3,3
978,3,3
979,3,3
980,3,3
981,3,3
982,3,3
983,3,3
984,3,3
985,3,3
986,3,3
987,3,3
988,3,3
989,3,3
990,3,3
991,3,3
992,4,3
993,3,3
994,3,3
995,3,3
996,3,3
997,3,3
998,8,4
999,3,3
1000,3,3
1001,3,3
1002,3,3
1003,3,3
1004,3,3
1005,3,3
1006,3,3
1007,3,3
1008,3,3
1009,3,3
1010,3,3
1011,3,3
1012,3,3
1013,3,3
1014,3,3
1015,3,3
1016,3,3
1017,3,3
1018,3,3
1019,3,3
1020,3,3
1021,3,3
1022,3,3
1023,3,3
1024,3,3
1025,3,3
1026,3,3
1027,3,3
1028,3,4
1029,3,3
1030,3,3
1031,3,3
1032,3,3
1033,3,3
1034,3,3
1035,3,3
1036,3,3
1037,3,3
1038,3,3
1039,3,3
1040,3,3
1041,3,3
1042,3,3
1043,3,3
1044,3,3
1045,3,3
1046,3,3
1047,3,3
1048,3,3
1049,3,3
1050,3,3
1051,4,4
1052,3,3
1053,3,3
1054,3,3
1055,3,3
1056,3,3
1057,3,3
1058,3,3
1059,3,3
1060,3,3
1061,3,3
1062,3,3
1063,3,3
1064,3,3
1065,7,3
1066,3,3
1067,3,3
1068,3,3
1069,3,3
1070,3,3
1071,3,3
1072,3,3
1073,3,3
1074,3,3
1075,3,3
1076,3,3
1077,3,3
1078,3,3
1079,3,3
1080,3,3
1081,3,3
1082,3,3
1083,3,3
1084,4,4
1085,3,3
1086,3,3
1087,3,3
1088,3,3
1089,3,3
1090,3,3
1091,3,3
1092,3,3
1093,3,3
1094,3,3
1095,3,3
1096,3,3
1097,3,3
1098,3,3
1099,3,3
1100,3,3
1101,3,3
1102,3,3
1103,3,3
1104,3,3
1105,3,3
1106,3,7
1107,3,3
1108,3,3
1109,3,3
1110,3,3
1111,3,3
1112,3,3
1113,3,3
1114,3,3
1115,3,3
1116,3,3
1117,3,3
1118,3,3
1119,3,3
1120,3,3
1121,3,3
1122,3,3
1123,3,3
1124,3,3
1125,3,3
1126,3,3
1127,3,3
1128,3,3
1129,3,3
1130,3,4
1131,2,3
1132,4,3
1133,3,3
1134,2,3
1135,2,3
1136,3,3
1137,3,3
1138,3,3
1139,3,3
1140,6,3
1141,6,3
1142,3,3
1143,3,3
1144,3,3
1145,3,3
1146,3,3
1147,3,3
1148,3,3
1149,3,3
1150,3,3
1151,3,3
1152,3,3
1153,3,3
1154,3,3
1155,3,3
1156,3,3
1157,3,3
1158,3,3
1159,3,3
1160,3,3
1161,3,3
1162,3,3
1163,3,3
1164,3,3
1165,3,3
1166,3,3
1167,3,3
1168,3,3
1169,3,3
1170,3,3
1171,3,3
1172,3,3
1173,3,3
1174,3,3
1175,3,3
1176,3,3
1177,3,3
1178,3,3
1179,3,3
1180,3,3
1181,3,3
1182,3,3
1183,3,3
1184,3,3
1185,3,3
1186,3,3
1187,3,3
1188,3,3
1189,3,3
1190,3,3
1191,3,3
1192,3,3
1193,3,3
1194,3,3
1195,3,3
1196,3,3
1197,3,3
1198,3,3
1199,3,3
1200,3,3
1201,3,3
1202,3,3
1203,3,3
1204,3,3
1205,3,3
1206,3,3
1207,3,3
1208,3,3
1209,4,4
1210,3,3
1211,3,3
1212,3,3
1213,3,3
1214,4,4
1215,3,3
1216,3,3
1217,3,3
1218,3,3
1219,3,3
1220,3,3
1221,3,3
1222,3,3
1223,3,3
1224,3,3
1225,3,3
1226,3,3
1227,3,3
1228,3,3
1229,3,3
1230,6,3
1231,6,3
1232,3,3
1233,3,3
1234,3,3
1235,3,3
1236,4,3
1237,3,3
1238,3,3
1239,3,3
1240,3,3
1241,3,3
1242,3,3
1243,3,3
1244,7,7
1245,3,3
1246,3,3
1247,3,3
1248,3,3
1249,5,3
1250,3,3
1251,3,3
1252,3,3
1253,3,3
1254,3,3
1255,3,3
1256,4,3
1257,3,3
1258,4,4
1259,3,3
1260,3,3
1261,3,3
1262,3,3
1263,3,3
1264,3,3
1265,3,3
1266,3,3
1267,3,3
1268,3,3
1269,3,3
1270,5,3
1271,3,3
1272,3,3
1273,3,3
1274,3,3
1275,3,3
1276,3,3
1277,3,3
1278,3,3
1279,3,3
1280,3,3
1281,3,3
1282,3,3
1283,3,4
1284,3,3
1285,7,6
1286,3,3
1287,4,3
1288,3,3
1289,3,3
1290,3,3
1291,3,3
1292,3,3
1293,3,3
1294,4,3
1295,7,3
1296,3,3
1297,3,3
1298,3,3
1299,4,3
1300,3,3
1301,3,3
1302,3,3
1303,3,3
1304,3,3
1305,3,3
1306,4,4
1307,3,3
1308,3,3
1309,3,3
1310,3,3
1311,3,3
1312,4,4
1313,3,3
1314,3,3
1315,3,3
1316,7,3
1317,5,3
1318,3,3
1319,3,3
1320,3,3
1321,3,3
1322,3,3
1323,3,3
1324,3,3
1325,3,3
1326,3,3
1327,3,3
1328,3,3
1329,3,3
1330,3,3
1331,3,3
1332,3,3
1333,3,3
1334,3,3
1335,3,3
1336,3,3
1337,3,3
1338,3,3
1339,3,3
1340,3,3
1341,3,3
1342,3,4
1343,3,3
1344,3,3
1345,3,3
1346,7,7
1347,3,3
1348,3,3
1349,3,3
1350,3,3
1351,3,3
1352,3,4
1353,3,3
1354,3,3
1355,3,3
1356,4,4
1357,3,3
1358,3,3
1359,3,3
1360,3,3
1361,3,3
1362,3,3
1363,3,3
1364,3,3
1365,3,3
1366,3,3
1367,3,3
1368,3,3
1369,7,3
1370,3,3
1371,3,3
1372,3,3
1373,3,3
1374,3,3
1375,3,3
1376,3,3
1377,3,3
1378,3,3
1379,3,3
1380,3,3
1381,3,3
1382,3,3
1383,3,3
1384,3,3
1385,3,3
1386,3,3
1387,3,3
1388,3,3
1389,3,3
1390,3,3
1391,3,3
1392,1,3
1393,3,3
1394,3,3
1395,3,3
1396,3,3
1397,3,3
1398,6,3
1399,3,3
1400,3,4
1401,3,3
1402,3,3
1403,7,7
1404,3,3
1405,7,7
1406,3,3
1407,3,3
1408,3,3
1409,3,3
1410,4,4
1411,3,3
1412,4,3
1413,3,3
1414,4,3
1415,3,3
1416,3,3
1417,3,3
1418,3,3
1419,3,3
1420,3,3
1421,3,3
1422,5,3
1423,3,3
1424,3,3
1425,3,3
1426,3,3
1427,3,3
1428,3,3
1429,3,3
1430,3,3
1431,3,3
1432,6,3
1433,3,3
1434,6,3
1435,3,3
1436,3,3
1437,3,3
1438,3,3
1439,3,3
1440,3,3
1441,3,4
1442,3,3
1443,3,3
1444,3,3
1445,3,3
1446,3,3
1447,3,3
1448,3,3
1449,3,3
1450,3,3
1451,3,3
1452,3,3
1453,3,3
1454,3,3
1455,3,3
1456,3,3
1457,3,3
1458,3,3
1459,7,3
1460,3,3
1461,3,3
1462,7,3
1463,3,3
1464,3,3
1465,3,3
1466,3,3
1467,3,3
1468,3,3
1469,3,3
1470,7,3
1471,4,3
1472,3,3
1473,3,3
1474,4,3
1475,3,3
1476,3,3
1477,3,3
1478,3,3
1479,3,3
1480,3,3
1481,3,3
1482,3,3
1483,3,3
1484,3,3
1485,7,3
1486,3,3
1487,3,3
1488,3,3
1489,3,3
1490,3,3
1491,3,3
1492,3,3
1493,3,3
1494,3,3
1495,3,3
1496,3,3
1497,3,3
1498,3,3
1499,3,3
1500,3,3
1501,3,3
1502,3,3
1503,3,3
1504,3,3
1505,3,3
1506,3,3
1507,3,3
1508,3,3
1509,3,3
1510,3,3
1511,3,3
1512,3,3
1513,3,3
1514,3,3
1515,3,3
1516,3,3
1517,3,3
1518,3,3
1519,3,3
1520,3,3
1521,7,7
1522,3,3
1523,3,3
1524,3,3
1525,3,3
1526,3,3
1527,3,3
1528,3,3
1529,3,3
1530,3,3
1531,3,3
1532,3,3
1533,3,3
1534,3,3
1535,3,3
1536,3,3
1537,3,3
1538,3,3
1539,3,3
1540,5,3
1541,3,3
1542,3,3
1543,3,3
1544,3,3
1545,3,3
1546,3,3
1547,3,3
1548,3,3
1549,2,3
1550,3,3
1551,3,3
1552,3,3
1553,3,3
1554,3,3
1555,3,3
1556,3,3
1557,3,3
1558,3,3
1559,3,3
1560,3,3
1561,3,3
1562,3,3
1563,3,3
1564,3,3
1565,3,3
1566,3,3
1567,3,3
1568,3,3
1569,3,3
1570,6,3
1571,6,3
1572,3,3
1573,3,3
1574,3,3
1575,3,3
1576,3,3
1577,3,3
1578,3,3
1579,3,3
1580,3,3
1581,3,3
1582,3,3
1583,3,3
1584,3,3
1585,3,3
1586,3,3
1587,3,3
1588,3,3
1589,3,3
1590,3,3
1591,3,3
1592,3,3
1593,3,3
1594,3,3
1595,3,3
1596,3,3
1597,3,3
1598,3,3
1599,3,3
1600,3,3
1601,3,3
1602,3,3
1603,3,3
1604,3,3
1605,3,3
1606,3,3
1607,3,3
1608,3,3
1609,3,3
1610,3,3
1611,3,3
1612,3,3
1613,3,3
1614,3,3
1615,3,3
1616,3,3
1617,4,4
1618,3,3
1619,3,3
1620,3,3
1621,3,3
1622,4,3
1623,3,3
1624,3,3
1625,3,3
1626,3,3
1627,3,3
1628,3,3
1629,3,3
1630,3,3
1631,3,3
1632,3,3
1633,3,3
1634,3,3
1635,3,3
1636,3,3
1637,3,3
1638,3,3
1639,3,3
1640,3,3
1641,3,3
1642,3,3
1643,3,3
1644,3,3
1645,3,3
1646,3,3
1647,3,3
1648,3,3
1649,3,3
1650,3,3
1651,3,3
1652,3,3
1653,3,3
1654,3,3
1655,3,3
1656,3,3
1657,3,3
1658,3,3
1659,3,3
1660,4,3
1661,3,3
1662,3,3
1663,3,3
1664,3,3
1665,3,3
1666,3,3
1667,3,3
1668,3,3
1669,3,3
1670,3,3
1671,3,3
1672,3,3
1673,3,3
1674,3,3
1675,3,3
1676,3,3
1677,3,3
1678,3,3
1679,3,3
1680,3,3
1681,3,3
1682,3,3
1683,3,3
1684,3,3
1685,3,3
1686,3,3
1687,3,3
1688,3,3
1689,3,3
1690,3,3
1691,3,3
1692,3,3
1693,3,3
1694,3,3
1695,3,3
1696,3,3
1697,3,3
1698,3,3
1699,3,3
1700,3,3
1701,3,3
1702,3,3
1703,3,3
1704,3,3
1705,3,3
1706,3,3
1707,3,3
1708,3,3
1709,3,3
1710,3,3
1711,3,3
1712,3,3
1713,3,3
1714,3,4
1715,3,3
1716,3,3
1717,3,3
1718,3,3
1719,3,3
1720,3,3
1721,3,3
1722,3,3
1723,3,3
1724,3,3
1725,3,3
1726,4,3
1727,4,4
1728,3,3
1729,3,3
1730,3,4
1731,3,3
1732,3,3
1733,3,3
1734,3,3
1735,3,3
1736,3,3
1737,3,3
1738,3,3
1739,4,4
1740,3,3
1741,3,3
1742,3,3
1743,3,3
1744,3,3
1745,3,3
1746,3,3
1747,3,3
1748,3,7
1749,3,3
1750,3,3
1751,3,3
1752,3,3
1753,3,3
1754,3,3
1755,3,3
1756,4,4
1757,3,3
1758,3,3
1759,3,3
1760,3,3
1761,3,3
1762,3,3
1763,3,3
1764,3,3
1765,3,3
1766,3,3
1767,3,3
1768,3,3
1769,3,3
1770,3,3
1771,3,3
1772,3,3
1773,3,3
1774,3,3
1775,3,3
1776,8,3
1777,3,3
1778,3,3
1779,4,4
1780,4,3
1781,4,3
1782,3,3
1783,3,3
1784,3,3
1785,3,3
1786,3,3
1787,3,3
1788,3,3
1789,3,3
1790,3,3
1791,3,3
1792,3,3
1793,3,3
1794,3,3
1795,3,3
1796,3,3
1797,3,3
1798,3,3
1799,3,3
1800,3,3
1801,3,3
1802,3,3
1803,3,3
1804,3,3
1805,7,3
1806,3,3
1807,3,3
1808,3,3
1809,3,3
1810,3,3
1811,3,3
1812,3,3
1813,3,3
1814,3,3
1815,3,3
1816,3,3
1817,3,3
1818,3,3
1819,3,3
1820,3,3
1821,3,3
1822,3,7
1823,3,3
1824,3,3
1825,3,4
1826,3,3
1827,3,3
1828,3,3
1829,3,3
1830,3,3
1831,3,3
1832,3,3
1833,3,3
1834,4,4
1835,3,3
1836,4,4
1837,3,4
1838,2,3
1839,3,3
1840,3,3
1841,2,3
1842,3,3
1843,3,3
1844,3,3
1845,3,3
1846,3,3
1847,3,3
1848,3,3
1849,3,3
1850,3,3
1851,2,3
1852,3,3
1853,2,3
1854,3,3
1855,3,3
1856,3,3
1857,3,3
1858,3,3
1859,3,3
1860,3,3
1861,3,3
1862,3,3
1863,3,3
1864,3,3
1865,3,3
1866,3,3
1867,3,3
1868,3,4
1869,3,3
1870,3,3
1871,5,3
1872,3,3
1873,3,3
1874,3,3
1875,3,3
1876,3,3
1877,3,3
1878,3,3
1879,3,3
1880,7,7
1881,3,3
1882,3,3
1883,3,3
1884,3,3
1885,3,3
1886,3,3
1887,3,3
1888,3,3
1889,3,3
1890,3,3
1891,3,3
1892,3,3
1893,3,3
1894,3,3
1895,3,3
1896,3,3
1897,3,3
1898,3,3
1899,3,3
1900,3,3
1901,3,3
1902,3,3
1903,3,3
1904,3,3
1905,3,3
1906,3,3
1907,3,3
1908,3,3
1909,3,3
1910,3,3
1911,3,3
1912,3,3
1913,3,3
1914,7,3
1915,3,3
1916,3,3
1917,7,3
1918,3,3
1919,3,3
1920,3,3
1921,3,3
1922,3,3
1923,3,3
1924,3,3
1925,3,3
1926,3,3
1927,3,3
1928,3,3
1929,3,3
1930,3,3
1931,3,3
1932,3,3
1933,3,3
1934,8,7
1935,3,3
1936,3,3
1937,3,4
1938,3,3
1939,3,3
1940,3,3
1941,3,3
1942,3,3
1943,3,3
1944,3,3
1945,3,3
1946,3,3
1947,4,4
1948,3,3
1949,4,4
1950,3,3
1951,3,3
1952,3,3
1953,3,3
1954,3,3
1955,3,3
1956,3,4
1957,3,3
1958,3,3
1959,3,3
1960,3,3
1961,3,3
1962,3,3
1963,3,3
1964,3,3
1965,3,3
1966,3,3
1967,3,3
1968,3,3
1969,3,3
1970,3,3
1971,3,3
1972,3,3
1973,4,4
1974,3,3
1975,3,3
1976,3,3
1977,3,3
1978,3,3
1979,3,3
1980,3,3
1981,3,3
1982,3,3
1983,3,3
1984,3,3
1985,3,3
1986,3,3
1987,3,3
1988,3,3
1989,3,3
1990,3,4
1991,3,3
1992,3,3
1993,3,3
1994,3,3
1995,3,3
1996,3,3
1997,3,3
1998,3,3
1999,3,3
2000,3,3
2001,3,3
2002,3,3
2003,3,3
2004,3,3
2005,3,3
2006,3,3
2007,3,3
2008,3,3
2009,3,3
2010,3,3
2011,3,3
2012,3,3
2013,3,3
2014,3,3
2015,3,3
2016,3,3
2017,3,3
2018,3,3
2019,3,3
2020,3,4
2021,3,3
2022,3,3
2023,3,3
2024,3,3
2025,3,3
2026,3,3
2027,3,3
2028,3,3
2029,3,3
2030,3,3
2031,3,3
2032,3,3
2033,3,3
2034,3,3
2035,3,3
2036,3,3
2037,3,7
2038,3,3
2039,3,7
2040,3,3
2041,3,3
2042,3,3
2043,3,3
2044,3,3
2045,3,3
2046,3,3
2047,3,3
2048,3,3
2049,3,3
2050,3,3
2051,3,3
2052,3,3
2053,3,3
2054,3,3
2055,3,3
2056,3,3
2057,3,3
2058,3,3
2059,3,3
2060,3,3
2061,3,3
2062,3,3
2063,3,3
2064,3,3
2065,3,3
2066,3,3
2067,3,3
2068,3,3
2069,3,3
2070,3,3
2071,3,3
2072,3,3
2073,3,3
2074,3,3
2075,3,3
2076,3,3
2077,3,3
2078,3,3
2079,3,3
2080,3,3
2081,3,3
2082,3,3
2083,3,3
2084,3,3
2085,3,3
2086,3,3
2087,3,3
2088,3,3
2089,3,3
2090,3,3
2091,3,3
2092,3,3
2093,3,3
2094,3,3
2095,3,3
2096,3,3
2097,3,3
2098,3,3
2099,3,3
2100,3,3
2101,3,3
2102,3,3
2103,3,3
2104,3,3
2105,3,3
2106,3,3
2107,3,3
2108,3,3
2109,3,3
2110,3,3
2111,3,3
2112,3,3
2113,3,3
2114,3,3
2115,3,3
2116,3,3
2117,3,3
2118,3,3
2119,3,3
2120,3,3
2121,3,3
2122,3,3
2123,3,3
2124,3,3
2125,3,3
2126,3,3
2127,3,3
2128,3,3
2129,3,3
2130,3,3
2131,3,3
2132,3,3
2133,3,3
2134,3,3
2135,3,3
2136,3,3
